reviewid,content,sentiment,product,price,delivery,service,app,sentiment_original,sentiment_changed,content_polarity,mismatch_reason,flagged,product_prefill,price_prefill,delivery_prefill,service_prefill,app_prefill,prefill_review_note
d21cb8b4-8a76-43c0-8566-1ceea0d24022,mới đăng nhập mà có quà là OK,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
ed7219d0-75cd-4094-931d-4d8a076e164a,bình thường,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b27f9a8c-a495-4939-8fee-4bf0731ecfa6,Tốt rất hài lòng,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
6c63c8b7-7e5b-4a7d-b9eb-de3176ba15d1,Mật khẩu đã tạo trên Sendo bán rồi và liên kết ngân hàng vietcombank rồi rõ ràng số trên thẻ hoàng toàn chính xác mà hệ thống lỗi hoài kỳ cục vậy nhắn tin trong grop thì chẳng ai trả lời gì cả hỏi gọi điện thoại thì trả lời không xong nói chuyện là từ từ thôi làm ăn gì đâu không biết thôi nghĩ chơi lun đặt hàng từ tháng trước tháng sau mới có giao thôi thôi nghỉ mua,neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
d844f92a-fbd3-4ef1-9746-a8db93742c59,"Đơn hàng 2 món có khi giao 1 lần có khi giao 2 lần.Đơn hàng 3,4,5... món giao 3,4... lần.Đơn hàng 8,9... món giao 5,6... lần.Đã ko có thời gian mới mua hàng online,mà mỗi lần nhận hàng rất phiền,ko hài lòng về điều này,nếu có thể 1 đơn giao 1 lần thì tốt rồi.",neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
aebf78c5-f285-4438-ba7c-da008763ba70,Tại sao tôi không thể đưa hàng vào giỏ,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
42016361-e371-4fbd-b7d7-292fa63581b5,Bình thường,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
0d4ef773-3057-4dc0-84ad-00fdf1f7c028,Shop bán mắc hơn quỷ lazada bán rẻ bao nhiêu thì thì sendo bán mắc bấy nhiêu,neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
71d55192-4f53-41ce-9860-88950632bc2b,"Đặt hàng và giao hàng nhanh chóng, mình cảm thấy rất hài lòng",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
125fcb6d-7eb5-49fd-a7a4-e3ceb0d0123e,Tiki giao hàng rất nhanh mới hôm qua đặt hôm sau đã có hàng luôn zồi nhưng Shipper giao hàng thì lại chửi khách không tận tình với khách hàng,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
cb6c051d-95b1-471b-81c1-b3d24fdcaedb,"Tiki care rất tốt, đội ngũ chăm sóc khách hàng rất thân thiện ạ. Hàng mua thì vừa đẹp giá cả phải chăng nữa. 5 sao cho Tiki",positive,1,1,0,1,0,positive,False,positive,,False,1,1,0,1,0,
c8f8331c-8cc2-4473-94d0-a6874f7c719c,Giao hàng hay bị muộn,neutral,1,0,1,0,0,neutral,False,unclear,,False,1,0,1,0,0,
ae34d86e-ef9c-41f3-a5a2-b48272b587aa,tôi muốn mua hàng thì phải làm sao hàng có đạt tiêu chuẩn ko có giao hàng đúng thời điểm ko có phải trả phí giao hàng ko giá cả hợp lý ko tôi chấm 3 sao nếu đạt tiêu chuẩn tôi sẽ chấm 5 sao luôn,neutral,1,1,1,0,0,neutral,False,unclear,,False,1,1,1,0,0,
d5a28f5d-515f-4f0d-8f12-1966185d2387,Cập nhật xong ko vào được,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
caf538e2-10d7-4e17-ab5e-f19987b3ecfd,Quá ok luôn,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
0b7dd1a9-20d0-454c-9a77-d1e08232d4a2,Ví trả sau dùng rất khó chịu.hơi tý thỳ khóa.gọi thỳ hok bao giờ được.,negative,0,0,0,0,0,negative,False,negative,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a610e3cd-bc61-474b-8844-40e66c6a2ac2,Gửi mã xác thực r nhập vô r mà k có đăng kí đc,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
400f78eb-a4db-4877-b004-851f46f041f3,"Dịch vụ tiki có thể nói là tốt nhất trong các trang điện tử, giao diện, cách thanh toán dễ dàng. Chỉ có vấn đề là từ khi Tiki cập nhật chính sách bảo mật đăng nhập yêu cầu otp thì trên web thường xuyên bị thoát tài khoản đột ngột, và việc giới hạn 3 lần gửi mã cũng gây phiền toái cho người dùng khi tin nhắn otp tới chậm hoặc không tới số đt khách hàng do mạng hoặc lý do nào đó.",neutral,1,0,0,1,1,neutral,False,unclear,,False,1,0,0,1,1,
e7a78b0a-da63-4022-adeb-bb74f7614bfb,"Trong Tiki deal ấy, lúc món hàng chưa mở bán thì đã ấn nút theo dõi rồi, cũng đã xuất hiện trong phần ""Đang theo dõi"", mà lúc mở bán thì lại biến mất khỏi đó, qua bên đang bán chọn ""Nhà sách tiki"" thì tìm hết từ trên xuống dưới cũng chẳng thấy quyển sách đó đâu. Mà đã vào nhà sách tiki tìm mà sách thì không được bao nhiêu mà toàn là móc khóa, quạt, post card với lomo card thôi. Mong tiki cải thiện lại vấn đề này, hoặc có thể để thêm 1 nút tìm kiến ở phần ấy cho người dùng dễ tìm kiếm sản phẩm.",neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
3ce44feb-8b53-4ba2-a33a-d25fa7e1423a,"Nhiều cửa hàng uy tín,đặc biệt mh thích nhất là được quyền kiểm tra hàng trước khi thanh toán..",positive,1,0,0,0,1,positive,False,positive,,False,1,0,0,0,1,
1816366b-0d28-4c59-8b0b-d32d4b435807,Phần săn giải thưởng bị lỗi.,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
adecd38c-171c-414a-a607-ecb2dfea9f2f,"Tiki giao hàng nhanh, rất tiện cho mấy người hay nôn nóng như mình, về khoản sách thì cứ tiki mà quất thoi.",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
6abaa566-e14a-493a-b851-53e9e75fb78b,mua hàng dịch vụ vận chuyển Ki ti rất rõ ràng..chuyên viên vận chuyển rất tôn trọng khách . phong cách giản dị,positive,1,0,1,1,0,positive,False,unclear,,False,1,0,1,1,0,
28e01982-b20c-43a9-b3dc-07694ffdee39,mình rất thích 👍,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b8bf6429-f583-4846-87ac-2b62e7cd3396,Thua shopee,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
c72ee9d1-9877-4bea-bfc6-707c81ea4115,Tải còn chậm. Tuy nhiên mình rất thích trang này vì sách tuyệt vời và nhiều ưu đãi,positive,0,0,0,0,0,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,0,0,0,0,0,review sentiment auto-adjusted; manual review recommended; all aspects are 0; verify if review is general
a141408e-ad2e-4451-820d-0de3f00df556,Ty để lộỞ .,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a7d42b82-5d21-4943-849b-7601367eea35,Rấ tiện ích,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
d747231a-7668-4031-9eeb-99276ac7f424,"quãng cáo deal cho đã, vào canh méo có, ai cũng bị vậy. Hồi đầu tiki là nơi tin tưởng nhất, giờ thất vọng quá",negative,0,0,0,0,0,negative,False,negative,,False,0,0,0,0,0,all aspects are 0; verify if review is general
169aa462-32a0-49e6-ac18-539cf07a592c,giao hàng thật nhưng giao hơi lâu mong tiki sửa lỗi,negative,0,0,1,0,0,positive,True,negative,score-based sentiment is positive but content looks negative,True,1,0,1,0,1,review sentiment auto-adjusted; manual review recommended
6cfb7ca0-6aff-4026-9871-1d5d90ac194c,Bên tiki bán hàng vẫn đắt hơn lazada..Mình mua ruột nồi áp suất 6L .340k. Không mất Síp nhưng so với lazada vẫn mắc hơn 15k. Tuy rằng mất nặng mà vẫn rẻ cũng nồi 6L ionx. Mong bên tiki bán hàng giá cả hợp lí chút,neutral,1,1,0,0,0,neutral,False,unclear,,False,1,1,0,0,0,
59afc5a7-9253-4f22-984f-c2840b9106a5,"Ứng dụng lừa đảo lượt cài đặt của người dùng bằng cách mở trò chơi giật cô hồn, kết quả hoàn toàn không chính xác. Dân IT nên biết, không quá request nào xử lý trong vòng 0ms cả, vậy mà có kết quả 11:20:00.0. Không nên cài đặt, lừa đảo nhỏ thì sẽ có lừa đảo lớn.",negative,0,0,0,0,1,negative,False,negative,,False,0,0,0,0,1,
62ad26c2-4f6c-4822-9380-3143d12be572,mua hàng rất tiện,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
431fa024-ddca-442d-b398-cef7d3a37d63,Mình rất thích sản phẩm này,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
63e89fae-402b-4f2a-8be8-98eedb45b51a,chưa thực hiện mua bán lần nào.hi vọng sendo không làm tôi thất vọng.hàng sẽ đúng như các bạn giới thiệu.,negative,1,0,0,0,0,negative,False,negative,,False,1,0,0,0,0,
a5712f08-95c9-4a15-ac73-fc230a8bb3d1,Tôi cảm thấy tiki khá ổn nhưng app thì làm người khác khó hiểu. Không thể thanh toán qua app . Vậy tiki xu và mã giảm giá để làm gì. Dù tôi đã cập nhật app nhiều lần,neutral,0,1,0,0,1,neutral,False,unclear,,False,0,1,0,0,1,
2b8a30f7-1d14-41f8-a6ae-c7bb70eaa824,"Dịch vụ tiki tốt, sản phẩm khá ổn",positive,1,0,0,1,0,positive,False,unclear,,False,1,0,0,1,0,
e88ef20d-bcda-4efb-93a5-6980584da5fc,Tính năng tìm kiếm có vấn đê hay sao ấy.cứ bấm nút tìm kiếm là y như rằng bị thoát app̀,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
5669f92b-5862-48ef-b843-96deeab9b896,Ngày trước thấy có phần sản phẩm mới xem giờ cập nhật ko thấy đâu nữa mất thời gian gõ tìm kiếm lại,negative,1,0,0,0,1,negative,False,unclear,,False,1,0,0,0,1,
ebd4ca1f-408a-446a-b1a5-c18e210c3326,rất huu ich,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
34c2c555-7125-4ec5-b25c-6c9fe215d6bc,Ko hiểu s đặt hàq 3 lần r mà đel dao 😂😂👏,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
5aeb3383-e69d-4322-a7a7-da0584922eff,"Mặt hàng chưa đa dạng, những cái mk kiếm hầu như đều ko có",neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
838b476c-980d-4d64-a2f7-f7c4b6c5cf7a,"Rất hài lòng, thích mua hàng trên tiki hơn cả shopee và lazada vì toàn là các gian hàng chính hãng. Cảm thấy an tâm! Cám ơn tiki! 😍",positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
03608bb4-24df-4b5b-83c8-9958d682f4d7,"Hàng mua bị hỏng, gửi bảo hành không nhận, lấy lý do là không còn hộp giấy. 
Cái ổ cứng bảo hành 3 năm, mà mới 1,5 năm bị hỏng rồi.",negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
a2bd532e-8e31-4a1b-afee-b30cb3ba2ac8,giao hàng chậm,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
16b8552b-bcf6-44c6-b19d-aade5c71def6,Tôi thích mua hàng của tiki,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
6d6d59ce-d83e-428a-85be-4fe5ffd9cde2,Đăng nhập k được thì mua hàng kiểu gì 😠😠😠,negative,1,0,0,0,1,negative,False,unclear,,False,1,0,0,0,1,
8f74955a-6f9f-4110-80ea-d0336519d819,Hàng vừa xấu vừa đắt còn không biết nhận thức ngôn ngữ,negative,1,1,0,0,0,negative,False,unclear,,False,1,1,0,0,0,
6719944b-af71-4c2c-a520-044db83c2d50,"Mình chưa mua gì nhưng xem giá thì thấy thấp hơn các shop khác , thế là hợp tâm lý người tiêu dùng rồi.",neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
9d9d4ddf-8621-4d75-83e7-bea70036ffa5,Rất lằng nhằng. Rất mất thời gian🙃,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
bb652a9a-5e98-498b-8b57-cd31a5115d90,Bán đồ mà cái nào cũng hết hàng.,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
994482e3-e405-4f92-8b2d-a482f70fd952,Giá đắt quá,neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
cd95b1b7-3c4d-4739-a489-858ac3d6674c,Loading chậm,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
f4dccb50-d174-4850-8d79-a1b65acf2d19,Ứng dụng mua đồ cực đã mua gì cũng có đến ngay sendo nhaaa😝😝,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
8a79f587-8c26-4107-8235-4e6b44f7befc,Chạy chậm .,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
816f2c79-a598-4f21-a8b0-163d4320a41b,thay rat huu it,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a2812df9-2636-4303-9f46-8f4b841fd826,Teeeeeeeeeeeeeeeeeê,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
39cb7c70-9e70-4d7a-941e-26b10cd822e3,Ship sai hàng cho em tề,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
b892e24e-5b44-40f4-86b6-869c84ce45da,Chất lượng ok . nhân viên giao hàng rất chu đáo . rất nhiệt tình. Rất kiên nhẫn. Phải gọi là cực kỳ ok ^^,positive,1,0,1,1,0,positive,False,positive,,False,1,0,1,1,0,
c990b846-b895-4a10-93c6-830245290687,Bình thường,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
7476ab71-cb5d-4ac1-a393-9b2ecbab2ec9,Đặt hàng cứ báo lỗi hoài,negative,1,0,0,0,1,negative,False,unclear,,False,1,0,0,0,1,
4903bc64-4112-4444-a910-63e4e9f54fc8,Good Night 💤🌙Good Night 💤🌙 😊 Sweet Dream🌱🍯🌱🌱🍯🌱🐝🌱 🌱🍯🌱🌱🍯🌱🌱🌱 🌱🍯🍯🍯🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌱🍯🌱🌱🍯🌱🍯🌱 🌼🌱 Hi honey! 🌱🌼 👩💬Cool💫 👚👏💥 👖 👠👠 👩💬Cool💫 👚👏💥 👖 👠👠 👩💬Cool💫 👚👏💥 👖 👠👠 👩💬Cool💫 👚👏💥 👖 👠👠 👩💬Cool💫 👚👏💥 👖 👠👠 🌠🌠🌠🌠🌠🌠🌠 ◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌ 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠 Good Night 💤🌙 😊 Sweet Dream 🌠🌠🌠🌠🌠🌠🌠,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
1b6f7337-858f-4ba6-a5b3-2f2062bc5228,sao lúc mình đăng nhập í nó cứ nói là số điện thoại đã đc sử dụng mong add sửa lỗi lại ạ,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
a5c85920-f182-4040-86f1-c7d7e29b3db3,"khi nghe tin tiki mở ứng dụng trên điện thoại, mình thấy rất háo hức và về cài ngay. ứng dụng khá tiện lợi cho khách hàng, dung lượng nhỏ, dễ dàng xem và tìm kiếm sản phẩm hơn nhưng lỗi là load rất chậm, cực kỳ chậm, vô cùng chậm nên chờ rất sốt ruột và tốn thời gian. đôi khi còn ngừng hoạt động luôn. rất ức chế khoản này. mong tiki khắc phục sớm. yêu tiki!!!",negative,1,0,0,0,1,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,1,0,0,0,1,review sentiment auto-adjusted; manual review recommended
99bdd1ff-3ed4-48f7-8e9e-f5c55bca7a58,Tặng mã giảm giá vì sách bị hỏng nhưng mã lại không dùng được :)),neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
60cc5f06-eebb-434f-8852-5b45d8efc6eb,Tiện lợi..,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
20b20df3-57cd-44b3-83be-d1572260ba88,Giao hàng nhanh và đóng gói kĩ càng nên mình khuyên mọi người sử dụng Tiki👍,positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
7882562e-79a9-45c6-88e5-46d5703419e6,giao hàng rất nhanh,positive,1,0,1,0,0,positive,False,unclear,,False,1,0,1,0,0,
541abed8-ff47-40e4-8ea9-9144ab06e809,"Quá tệ. Đặt hàng (đã thanh toán), hàng đi rẹt rẹt rẹt mà đi đâu không biết gần 2 tháng k thấy giao, vô coi đơn hàng thấy trả về cho người bán ???? Biết là dịch k giao đc thì mình đợi, đợi cho đến bình thường mới lun vẫn k giao. Đã thanh toán trước rồi h k hoàn tiền liền đc như shopee mà cứ phải gọi tổng đài và gửi mail yêu cầu là sao??? Đã k nhận đc hàng còn hành xác khách hàng quá v 🤨",negative,1,1,0,1,1,negative,False,negative,,False,1,1,0,1,1,
e49a7c24-6dbe-4e3f-a8d6-519d154b0590,Ứng dụng tốt,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
fce5d8ae-56a4-4c3d-869d-004e67360819,hàng hóa chất lượng. uy tín,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
84100396-a6d8-4893-b3c4-b35c454b22e7,Thất vọng trên nền tảng giao hàng trì trệ lâu hơn thời gian định kiến dù là hàng nội địa đến thời giang giao hàng thì lại không có ai liên hệ cho nguoi mua,negative,1,0,1,0,0,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,1,0,1,0,0,review sentiment auto-adjusted; manual review recommended
af683613-83bc-4607-891e-b43afdfa1280,Sendo hàng tốt,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
0b80f77f-1e0f-4111-a044-f8805e143bea,Rất hài lòng,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
466ec062-2b37-4969-b515-c3895b587f2a,Tôi đã mua rất nhiều ở sendo chợ việt còn có cả mã giảm giá nữa nên tôi đã đánh giá cho app 5sao,positive,0,1,0,0,1,positive,False,unclear,,False,0,1,0,0,1,
e0f359c5-428c-4f0c-8294-37c66ddc444f,"mua về ko dùng được, vì loa của mình là amazon dot 3 lắp ko vừa",negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
9dbc8d24-c716-4882-92ce-9c8fd57319c6,Rat huu ich,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
6d7f5e76-fb2b-45ff-842f-cfed1e3e4537,Mn đừng mua đồ trên tiki nữa E mua mẫu này giao mẫu khác đã v nt shop k tl mà gọi lên tổng đài kn thì k giải quyết cho khách Mình tải r cũng xóa luôn,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
79ae75c7-aded-4f85-b0e7-2aa19be1d061,Đợi giao hàng mấy tuần k thấy đâu,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
56844f4d-699f-4ffa-b69d-b4c128486d7d,"Tôi đã mua một số hàng thiết bị điện trên sendo, nói chung chất lượng tốt như đã giới thiệu, khg mang tính chất mua bán chụp giựt như một số trang trên mạng xã hội, thậm chí còn bị lừa đảo. Còn các bạn mua trên sendo là ok👍.",positive,1,0,0,0,0,negative,True,positive,score-based sentiment is negative but content looks positive,True,1,0,0,0,0,review sentiment auto-adjusted; manual review recommended
11e06f26-a778-4ae8-8e25-144cae8a592b,mình thích ứng dụng này,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
